frame_number,frame_time,results
197,2024/5/22 Wednesday 0:0:8,"[{'box': [472.44427490234375, 194.48806762695312, 46.926300048828125, 90.4268798828125], 'conf': 0.9071178, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9492068290710449, 'id': 1}, {'box': [539.5929565429688, 328.29144287109375, 33.568359375, 53.657623291015625], 'conf': 0.74506277, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.4603271484375, 304.660888671875, 203.08602905273438, 77.12435913085938], 'conf': 0.71268237, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.8477783203125, 244.55064392089844, 64.42510986328125, 46.608428955078125], 'conf': 0.42617375, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.044921875, 62.22874069213867, 208.40036010742188, 123.65120697021484], 'conf': 0.59525514, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6911543011665344, 'id': 5}, {'box': [429.973388671875, 314.06976318359375, 332.9850769042969, 167.01235961914062], 'conf': 0.72760755, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999980926513672, 'id': 6}, {'box': [782.55517578125, 445.1944580078125, 129.3946533203125, 193.3111572265625], 'conf': 0.27563703, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.907613217830658, 'id': 9}, {'box': [229.80844116210938, 159.72544860839844, 63.7215576171875, 52.373077392578125], 'conf': 0.56651324, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998548030853271, 'id': 11}]"
198,2024/5/22 Wednesday 0:0:8,"[{'box': [472.44854736328125, 194.46890258789062, 46.947662353515625, 90.46900939941406], 'conf': 0.9075794, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9492068290710449, 'id': 1}, {'box': [539.5825805664062, 328.2726745605469, 33.5806884765625, 53.6666259765625], 'conf': 0.735962, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.4996337890625, 304.6190185546875, 203.02886962890625, 77.1837158203125], 'conf': 0.70865923, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.835205078125, 244.53372192382812, 64.4407958984375, 46.63294982910156], 'conf': 0.4162222, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.0228271484375, 62.12699508666992, 208.37753295898438, 123.47318267822266], 'conf': 0.58445853, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6911543011665344, 'id': 5}, {'box': [429.88275146484375, 314.0968322753906, 333.0583190917969, 167.02117919921875], 'conf': 0.731, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999980926513672, 'id': 6}, {'box': [783.2855834960938, 445.6019287109375, 132.0614013671875, 192.39218139648438], 'conf': 0.24134184, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.8758879899978638, 'id': 9}, {'box': [229.790283203125, 159.73733520507812, 63.67034912109375, 52.23213195800781], 'conf': 0.49937695, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998548030853271, 'id': 11}]"
199,2024/5/22 Wednesday 0:0:8,"[{'box': [472.4495849609375, 194.4430694580078, 46.945831298828125, 90.46710205078125], 'conf': 0.90593576, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9492068290710449, 'id': 1}, {'box': [539.5701293945312, 328.25347900390625, 33.603759765625, 53.700286865234375], 'conf': 0.7519783, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.47979736328125, 304.59368896484375, 203.0797119140625, 77.12835693359375], 'conf': 0.71477026, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.81298828125, 244.537109375, 64.4503173828125, 46.62251281738281], 'conf': 0.4491737, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.1021118164062, 62.309837341308594, 208.51437377929688, 123.86312866210938], 'conf': 0.5771825, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6911543011665344, 'id': 5}, {'box': [429.83465576171875, 314.1134948730469, 333.3116455078125, 167.0824737548828], 'conf': 0.7478656, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999980926513672, 'id': 6}, {'box': [782.5897216796875, 446.975830078125, 131.392822265625, 191.17251586914062], 'conf': 0.3451085, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.8101857304573059, 'id': 9}, {'box': [229.76849365234375, 159.7750244140625, 63.62443542480469, 52.19255065917969], 'conf': 0.5187929, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998548030853271, 'id': 11}]"
200,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4542541503906, 194.43817138671875, 46.9212646484375, 90.43025207519531], 'conf': 0.9069932, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9492068290710449, 'id': 1}, {'box': [539.5733642578125, 328.216552734375, 33.60894775390625, 53.662322998046875], 'conf': 0.7724065, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.4729309082031, 304.5367431640625, 203.10601806640625, 77.17755126953125], 'conf': 0.7258284, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.80419921875, 244.53538513183594, 64.4361572265625, 46.630828857421875], 'conf': 0.42198306, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.1453247070312, 62.45100402832031, 208.5679931640625, 124.16964721679688], 'conf': 0.5983135, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7668396830558777, 'id': 5}, {'box': [429.830322265625, 314.0223388671875, 333.149658203125, 167.11209106445312], 'conf': 0.73703307, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999980926513672, 'id': 6}, {'box': [779.2421875, 447.73699951171875, 124.05950927734375, 190.11965942382812], 'conf': 0.47807539, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.6823861598968506, 'id': 9}, {'box': [229.74948120117188, 159.71978759765625, 63.64970397949219, 52.21488952636719], 'conf': 0.52167577, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998548030853271, 'id': 11}]"
201,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4462890625, 194.45172119140625, 46.902984619140625, 90.36204528808594], 'conf': 0.9057823, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9492068290710449, 'id': 1}, {'box': [539.5850830078125, 328.170166015625, 33.61456298828125, 53.6136474609375], 'conf': 0.8117735, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.3272705078125, 304.5444030761719, 203.272705078125, 77.0352783203125], 'conf': 0.7407021, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.8115234375, 244.51544189453125, 64.446044921875, 46.6141357421875], 'conf': 0.4089282, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.1578369140625, 62.49287796020508, 208.65087890625, 124.25438690185547], 'conf': 0.59486103, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7668396830558777, 'id': 5}, {'box': [429.8348388671875, 314.0414123535156, 332.4148254394531, 167.57200622558594], 'conf': 0.7715107, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999979734420776, 'id': 6}, {'box': [778.88671875, 450.01470947265625, 120.57708740234375, 186.43161010742188], 'conf': 0.50006944, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.9391558766365051, 'id': 9}, {'box': [229.64724731445312, 159.76431274414062, 63.80436706542969, 52.19108581542969], 'conf': 0.5431368, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998737573623657, 'id': 11}]"
202,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4632568359375, 194.43930053710938, 46.885986328125, 90.33534240722656], 'conf': 0.9073093, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9492068290710449, 'id': 1}, {'box': [539.59765625, 328.13336181640625, 33.63470458984375, 53.631134033203125], 'conf': 0.81267214, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.3426513671875, 304.51861572265625, 203.31991577148438, 77.021484375], 'conf': 0.73970413, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.9420166015625, 244.774658203125, 64.27777099609375, 46.13023376464844], 'conf': 0.38555756, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.2462158203125, 62.453453063964844, 208.7708740234375, 124.21044921875], 'conf': 0.6000909, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7668396830558777, 'id': 5}, {'box': [429.8999938964844, 314.2197570800781, 331.72015380859375, 167.9464569091797], 'conf': 0.79908186, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999985694885254, 'id': 6}, {'box': [779.0577392578125, 448.92572021484375, 116.68487548828125, 187.07553100585938], 'conf': 0.43475, 'label_id': 'backpack', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5350372791290283, 'id': 9}, {'box': [229.64976501464844, 159.7806396484375, 63.827239990234375, 52.14790344238281], 'conf': 0.5563776, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998737573623657, 'id': 11}]"
203,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4518127441406, 194.43649291992188, 46.85552978515625, 90.29768371582031], 'conf': 0.90791243, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9492068290710449, 'id': 1}, {'box': [539.5838623046875, 328.103759765625, 33.64459228515625, 53.609466552734375], 'conf': 0.8164506, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.2793273925781, 304.5173034667969, 203.46453857421875, 76.95550537109375], 'conf': 0.75558054, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.8092041015625, 244.75067138671875, 64.55889892578125, 46.33660888671875], 'conf': 0.3751189, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.3129272460938, 62.437679290771484, 208.76260375976562, 124.16793060302734], 'conf': 0.61077726, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7668396830558777, 'id': 5}, {'box': [429.8890686035156, 314.2961730957031, 331.26300048828125, 168.3285675048828], 'conf': 0.81757724, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999997615814209, 'id': 6}, {'box': [778.6613159179688, 448.93670654296875, 114.2705078125, 186.630859375], 'conf': 0.48276192, 'label_id': 'backpack', 'sub_labels': 'not_human', 'sub_labels_conf': 0.7828293442726135, 'id': 9}, {'box': [229.69284057617188, 159.8590087890625, 63.84568786621094, 52.18025207519531], 'conf': 0.52533674, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998699426651001, 'id': 11}]"
204,2024/5/22 Wednesday 0:0:9,"[{'box': [472.463623046875, 194.43771362304688, 46.8720703125, 90.29377746582031], 'conf': 0.9087292, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9489302635192871, 'id': 1}, {'box': [539.6015625, 328.10870361328125, 33.63018798828125, 53.552703857421875], 'conf': 0.81409836, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.28961181640625, 304.5438537597656, 203.49261474609375, 76.96881103515625], 'conf': 0.7466617, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.9140625, 244.84268188476562, 64.35443115234375, 46.01679992675781], 'conf': 0.35783613, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.3261108398438, 62.60348892211914, 208.77920532226562, 124.51824188232422], 'conf': 0.6398091, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7565943598747253, 'id': 5}, {'box': [430.0445556640625, 314.3067932128906, 331.4017028808594, 168.67347717285156], 'conf': 0.79129416, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999997615814209, 'id': 6}, {'box': [778.8670654296875, 449.38861083984375, 113.76995849609375, 185.75338745117188], 'conf': 0.46351984, 'label_id': 'backpack', 'sub_labels': 'not_human', 'sub_labels_conf': 0.7043492794036865, 'id': 9}, {'box': [229.89389038085938, 159.72836303710938, 63.50590515136719, 52.29631042480469], 'conf': 0.5253002, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998238682746887, 'id': 11}]"
205,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4495849609375, 194.46075439453125, 46.854217529296875, 90.24220275878906], 'conf': 0.90708387, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9489302635192871, 'id': 1}, {'box': [539.59912109375, 328.12750244140625, 33.63702392578125, 53.545501708984375], 'conf': 0.82257164, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.2805480957031, 304.5691223144531, 203.45013427734375, 76.96270751953125], 'conf': 0.7420015, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.948486328125, 244.86273193359375, 64.2867431640625, 45.89405822753906], 'conf': 0.36081094, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9998615980148315, 'id': 4}, {'box': [546.296630859375, 62.6905632019043, 208.74029541015625, 124.66362762451172], 'conf': 0.6457923, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7565943598747253, 'id': 5}, {'box': [430.1793212890625, 314.2489929199219, 331.9792785644531, 168.9685821533203], 'conf': 0.80788106, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999997615814209, 'id': 6}, {'box': [780.5928955078125, 448.0206298828125, 115.99066162109375, 186.82382202148438], 'conf': 0.38005832, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.7643194794654846, 'id': 9}, {'box': [229.95509338378906, 159.71029663085938, 63.420684814453125, 52.39849853515625], 'conf': 0.542422, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998238682746887, 'id': 11}]"
206,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4354248046875, 194.4561309814453, 46.83477783203125, 90.21328735351562], 'conf': 0.9072771, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9489302635192871, 'id': 1}, {'box': [539.5798950195312, 328.11810302734375, 33.64453125, 53.561370849609375], 'conf': 0.8187978, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.29150390625, 304.5581970214844, 203.45919799804688, 77.05120849609375], 'conf': 0.74679714, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.8443603515625, 244.61514282226562, 64.40521240234375, 46.38136291503906], 'conf': 0.38835356, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.2557373046875, 62.703575134277344, 208.68499755859375, 124.69903564453125], 'conf': 0.64553964, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7565943598747253, 'id': 5}, {'box': [430.24725341796875, 314.3814697265625, 332.3326721191406, 168.74395751953125], 'conf': 0.82738996, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999974966049194, 'id': 6}, {'box': [781.1007690429688, 446.9569091796875, 118.60693359375, 188.65457153320312], 'conf': 0.36222854, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.6607002019882202, 'id': 9}, {'box': [229.99237060546875, 159.66883850097656, 63.32221984863281, 52.471649169921875], 'conf': 0.5859314, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998238682746887, 'id': 11}]"
207,2024/5/22 Wednesday 0:0:9,"[{'box': [472.45025634765625, 194.43014526367188, 46.857421875, 90.23320007324219], 'conf': 0.90888876, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9489302635192871, 'id': 1}, {'box': [539.5748291015625, 328.10870361328125, 33.64886474609375, 53.578033447265625], 'conf': 0.8159445, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.2999572753906, 304.55218505859375, 203.5234375, 77.07546997070312], 'conf': 0.7554291, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.80615234375, 244.53854370117188, 64.453125, 46.56575012207031], 'conf': 0.40885973, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.20556640625, 62.69775390625, 208.58929443359375, 124.67143249511719], 'conf': 0.6495174, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7565943598747253, 'id': 5}, {'box': [430.25146484375, 314.6709289550781, 332.3403625488281, 168.83323669433594], 'conf': 0.84920686, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999974966049194, 'id': 6}, {'box': [782.48193359375, 446.5130615234375, 125.67803955078125, 189.68954467773438], 'conf': 0.21834166, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.8148908615112305, 'id': 9}, {'box': [230.00588989257812, 159.64620971679688, 63.33872985839844, 52.53483581542969], 'conf': 0.58053726, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998233914375305, 'id': 11}]"
208,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4500732421875, 194.43368530273438, 46.846923828125, 90.211669921875], 'conf': 0.9087155, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9489302635192871, 'id': 1}, {'box': [539.5751953125, 328.10809326171875, 33.65399169921875, 53.558746337890625], 'conf': 0.8155954, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.2632141113281, 304.5552062988281, 203.6051025390625, 77.02740478515625], 'conf': 0.7611602, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.793701171875, 244.5171356201172, 64.47308349609375, 46.649139404296875], 'conf': 0.40388006, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.1028442382812, 62.540184020996094, 208.37380981445312, 124.322265625], 'conf': 0.65244335, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7565943598747253, 'id': 5}, {'box': [430.1564025878906, 314.52191162109375, 331.67108154296875, 169.17250061035156], 'conf': 0.81648946, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999997615814209, 'id': 6}, {'box': [784.199462890625, 445.5843505859375, 130.52813720703125, 187.82455444335938], 'conf': 0.16202074, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.7036139369010925, 'id': 9}, {'box': [230.01272583007812, 159.63525390625, 63.34144592285156, 52.53021240234375], 'conf': 0.5982111, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998233914375305, 'id': 11}]"
209,2024/5/22 Wednesday 0:0:9,"[{'box': [472.4512939453125, 194.43832397460938, 46.832000732421875, 90.18283081054688], 'conf': 0.9087323, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9489302635192871, 'id': 1}, {'box': [539.57568359375, 328.1028137207031, 33.6661376953125, 53.53619384765625], 'conf': 0.8245074, 'label_id': 'mouse', 'sub_labels': 'other', 'sub_labels_conf': 0.5467281937599182, 'id': 2}, {'box': [409.2269287109375, 304.53863525390625, 203.69284057617188, 77.02484130859375], 'conf': 0.7685137, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9978439807891846, 'id': 3}, {'box': [1030.7919921875, 244.4989013671875, 64.481689453125, 46.67352294921875], 'conf': 0.40362749, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9996098875999451, 'id': 4}, {'box': [546.0869140625, 62.455074310302734, 208.26077270507812, 124.16547393798828], 'conf': 0.6478669, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.7565943598747253, 'id': 5}, {'box': [430.1163330078125, 314.41339111328125, 331.2544860839844, 169.081298828125], 'conf': 0.8267712, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999977350234985, 'id': 6}, {'box': [783.36572265625, 445.61474609375, 129.423828125, 189.08447265625], 'conf': 0.2607232, 'label_id': 'backpack', 'sub_labels': 'other', 'sub_labels_conf': 0.9521142244338989, 'id': 9}, {'box': [230.04678344726562, 159.60240173339844, 63.3050537109375, 52.5472412109375], 'conf': 0.59615743, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9998233914375305, 'id': 11}, {'box': [82.90934753417969, 328.38970947265625, 80.37835693359375, 101.79324340820312], 'conf': 0.67224264, 'label_id': 'bottle', 'sub_labels': 'other', 'sub_labels_conf': 0.9704369902610779, 'id': 12}]"
